address,level,
0xe3684e01d5cdde114d86f0e7ab93bc124e7ba01f,high,",('0xe3684e01d5cdde114d86f0e7ab93bc124e7ba01f','high')"
0x0031fd5d3240311cde632f54128e3654e35b5dc0,high,",('0x0031fd5d3240311cde632f54128e3654e35b5dc0','high')"
0xde48c6fd6494b427cd931327fabfd37c54a7a82a,high,",('0xde48c6fd6494b427cd931327fabfd37c54a7a82a','high')"
0xaf87581bf7077d94186734842ee5b90a5255bd68,high,",('0xaf87581bf7077d94186734842ee5b90a5255bd68','high')"
0x9f71459230deffbaf5c46c6a7b46be603a3ec91a,high,",('0x9f71459230deffbaf5c46c6a7b46be603a3ec91a','high')"
0x6d4dd5c19f4d8ef4445f4bc26f463b0644017613,high,",('0x6d4dd5c19f4d8ef4445f4bc26f463b0644017613','high')"
0x16797b12da33333080aa2f2209ae04df7766c21c,high,",('0x16797b12da33333080aa2f2209ae04df7766c21c','high')"
0x7554290edd92b53c795863e5b1c2bba749c68cdf,high,",('0x7554290edd92b53c795863e5b1c2bba749c68cdf','high')"
0x3e4bd997038a0dcb46b4a30db90e32508057ce09,high,",('0x3e4bd997038a0dcb46b4a30db90e32508057ce09','high')"
0x920ec64bc7fe1c75b5e798c26294a9b1959765de,high,",('0x920ec64bc7fe1c75b5e798c26294a9b1959765de','high')"
0x55cf5663d4b6c1b63cc552a58605d5e0c8af8c87,high,",('0x55cf5663d4b6c1b63cc552a58605d5e0c8af8c87','high')"
0x8dbccd84c1c52d7842e0310940af304f57fc0add,high,",('0x8dbccd84c1c52d7842e0310940af304f57fc0add','high')"
0xa295f002abd032d4d1b03bfcc2d691d17015c52a,high,",('0xa295f002abd032d4d1b03bfcc2d691d17015c52a','high')"
0x859316fd5ca7bb3625be7fa62f230dd050eda8d4,high,",('0x859316fd5ca7bb3625be7fa62f230dd050eda8d4','high')"
0xc716045a5ce81fdf4e40515713062d91c6619add,high,",('0xc716045a5ce81fdf4e40515713062d91c6619add','high')"
0xfbf9639650af036e71ae1d36ddd15274ff09dd1a,high,",('0xfbf9639650af036e71ae1d36ddd15274ff09dd1a','high')"
0xd9b7bd1e852b981f6b16c13e09f5f5bb34416d2c,high,",('0xd9b7bd1e852b981f6b16c13e09f5f5bb34416d2c','high')"
0x83d719355f7e4e43196ecd40ee9879693556108a,high,",('0x83d719355f7e4e43196ecd40ee9879693556108a','high')"
0x1c626757c1c6e0c377023a488301888516f31239,high,",('0x1c626757c1c6e0c377023a488301888516f31239','high')"
0xacb74ef5e3dae25692d3a776aabe8617a37739e5,high,",('0xacb74ef5e3dae25692d3a776aabe8617a37739e5','high')"
0xead594f3cef8fe1da3f5fc4cb3664715f24c2341,high,",('0xead594f3cef8fe1da3f5fc4cb3664715f24c2341','high')"
0x596393edfcf5b9d63ed1b5527917669bd1e1ecab,high,",('0x596393edfcf5b9d63ed1b5527917669bd1e1ecab','high')"
0x960aeaaf48b0acac90ec57275c19b3cf8f791c27,high,",('0x960aeaaf48b0acac90ec57275c19b3cf8f791c27','high')"
0x1413e4c5fcbe56d894bfa5c6e3198c6e76c25e09,high,",('0x1413e4c5fcbe56d894bfa5c6e3198c6e76c25e09','high')"
0x0cae1905e83b22d718074ca00d23e653abec0d0a,high,",('0x0cae1905e83b22d718074ca00d23e653abec0d0a','high')"
0x42cbd728ce1ec5105bb09e5df7953dd523d234e8,high,",('0x42cbd728ce1ec5105bb09e5df7953dd523d234e8','high')"
0xe238a8f41d9e03af62be18fd8221a08cb14e7535,high,",('0xe238a8f41d9e03af62be18fd8221a08cb14e7535','high')"
0xa0f2d68cd987eb1e6cfc3ff53a0bf3807cdcb0c9,high,",('0xa0f2d68cd987eb1e6cfc3ff53a0bf3807cdcb0c9','high')"
0x51ed5ba7afde043d90356d297b95c25bb7f45475,high,",('0x51ed5ba7afde043d90356d297b95c25bb7f45475','high')"
0x2ca7bd97397226ee1929efb84b4b6773e6a21b47,high,",('0x2ca7bd97397226ee1929efb84b4b6773e6a21b47','high')"
0x4de3251b14a2c70aac17668cad41470c94b434d1,high,",('0x4de3251b14a2c70aac17668cad41470c94b434d1','high')"
0x27d33ade86c87a9899f9ff031b72387cb2ae23e2,high,",('0x27d33ade86c87a9899f9ff031b72387cb2ae23e2','high')"
0x255a1d96b3ba70b3693c61cc1eff33c36433c985,high,",('0x255a1d96b3ba70b3693c61cc1eff33c36433c985','high')"
0x7f0788f38d79ceea846e85d7737f5642284a6b70,high,",('0x7f0788f38d79ceea846e85d7737f5642284a6b70','high')"
0x62e494dd0f2cb40f7141bd3a06ad4d7a67b1883d,high,",('0x62e494dd0f2cb40f7141bd3a06ad4d7a67b1883d','high')"
0xa6ec7ad16b10251b6a5aee2d8941b9fc935214e5,high,",('0xa6ec7ad16b10251b6a5aee2d8941b9fc935214e5','high')"
0xb1077eb27399d8fa94f6a6a72c8e725d8350054d,high,",('0xb1077eb27399d8fa94f6a6a72c8e725d8350054d','high')"
0x0dcfb22cc0492bc4947e74d231ee8d23c8e1e77e,high,",('0x0dcfb22cc0492bc4947e74d231ee8d23c8e1e77e','high')"
0xa2ddcccfd199f8ecae67223d4d81e9226ce445ad,high,",('0xa2ddcccfd199f8ecae67223d4d81e9226ce445ad','high')"
0x3c7828cf5890310035cb64e2b1dbacc531389652,high,",('0x3c7828cf5890310035cb64e2b1dbacc531389652','high')"
0xd8a1378c292f8b1a062f640d6155260c172b5956,high,",('0xd8a1378c292f8b1a062f640d6155260c172b5956','high')"
0xab427cd9a73223a6c4abbda9b5048b7b95cede33,high,",('0xab427cd9a73223a6c4abbda9b5048b7b95cede33','high')"
0x5d41e137e7474c8798593622d6ca6310abd34340,high,",('0x5d41e137e7474c8798593622d6ca6310abd34340','high')"
0x5567faf4ffdf63e7ca4e24df4d33c00d29701105,high,",('0x5567faf4ffdf63e7ca4e24df4d33c00d29701105','high')"
0x23979c65f29fabf6eac467839df9eacb53cb5754,high,",('0x23979c65f29fabf6eac467839df9eacb53cb5754','high')"
0x7412eca95129c17fbb92879255e1ef9b14064f26,high,",('0x7412eca95129c17fbb92879255e1ef9b14064f26','high')"
0x17f7ae10eb352bcbfa072a7116982f918fc07da5,high,",('0x17f7ae10eb352bcbfa072a7116982f918fc07da5','high')"
0xeb064f7341248e7a6605a181811d5fdda0ff39dc,high,",('0xeb064f7341248e7a6605a181811d5fdda0ff39dc','high')"
0x1b901db292408fd3e8ad31d84e7b55834aa6ab81,high,",('0x1b901db292408fd3e8ad31d84e7b55834aa6ab81','high')"
0x03f4b447753497412031f38a1c9da79aa052e9af,high,",('0x03f4b447753497412031f38a1c9da79aa052e9af','high')"
0x23fd36efe0b3eca40cc17a195af63022d033229b,high,",('0x23fd36efe0b3eca40cc17a195af63022d033229b','high')"
0x5150d852d2b7bf4d7bfef8a4df190489c799f707,high,",('0x5150d852d2b7bf4d7bfef8a4df190489c799f707','high')"
0x0edfcd38b38efe48670f5ff9bcf0dca552742ae5,high,",('0x0edfcd38b38efe48670f5ff9bcf0dca552742ae5','high')"
0x36244c284aec6a88e2a518449b08a57a06165fbf,high,",('0x36244c284aec6a88e2a518449b08a57a06165fbf','high')"
0xcb5b7a4231251b58a5c57100f7e6431dd0918d9c,high,",('0xcb5b7a4231251b58a5c57100f7e6431dd0918d9c','high')"
0x8c77d4a604c5c56d8f0d239b55f4c4eaa163993f,high,",('0x8c77d4a604c5c56d8f0d239b55f4c4eaa163993f','high')"
0x72baadf1e4c5b848961aa431f936e0d5353bd909,high,",('0x72baadf1e4c5b848961aa431f936e0d5353bd909','high')"
0x7c919dfdd3f1ad6750d4d3552a48da955be6b9a0,high,",('0x7c919dfdd3f1ad6750d4d3552a48da955be6b9a0','high')"
0xdec1ba98f33fc2bad3d85f5a29ab954f5149ce6a,high,",('0xdec1ba98f33fc2bad3d85f5a29ab954f5149ce6a','high')"
0x33d0b3ba84ac09752eb0f12da87c20102bfab7d9,high,",('0x33d0b3ba84ac09752eb0f12da87c20102bfab7d9','high')"
0x9591f07d104a073c539feda60f4032a8be3aeb1f,high,",('0x9591f07d104a073c539feda60f4032a8be3aeb1f','high')"
0x42db57880deb777cf0808cd16ed7e2887b72c93e,high,",('0x42db57880deb777cf0808cd16ed7e2887b72c93e','high')"
0x5fa373fe8b33550c2d5850c284e0398e2ced889a,high,",('0x5fa373fe8b33550c2d5850c284e0398e2ced889a','high')"
0x9f10943aab1646d214a7183b4797e281979e75d3,high,",('0x9f10943aab1646d214a7183b4797e281979e75d3','high')"
0x5eb4f06c8a33d25332d498450b0edc5f9263581d,high,",('0x5eb4f06c8a33d25332d498450b0edc5f9263581d','high')"
0x02acc78326328eb3f0fdad114079a138e0018cd4,high,",('0x02acc78326328eb3f0fdad114079a138e0018cd4','high')"
0x99eb52dfe41bcf8e2071d776e97ab42102c16665,high,",('0x99eb52dfe41bcf8e2071d776e97ab42102c16665','high')"
0x050754db850cc25425a9e79af0cb68d642ff8cee,high,",('0x050754db850cc25425a9e79af0cb68d642ff8cee','high')"
0xa93780712c62a9e6fadabb42a1923415b465de02,high,",('0xa93780712c62a9e6fadabb42a1923415b465de02','high')"
0x67a2b065a0e0b4b6373a9bcac6436ccc6c5ae281,high,",('0x67a2b065a0e0b4b6373a9bcac6436ccc6c5ae281','high')"
0x083de09746b7296086a6aa649ddc21b75dd63a72,high,",('0x083de09746b7296086a6aa649ddc21b75dd63a72','high')"
0x72560fdc2489c102ea23dbe0d9e607e5f67248cd,high,",('0x72560fdc2489c102ea23dbe0d9e607e5f67248cd','high')"
0xc17a3ff8f06c59171739b6e271b6eb53a27446e2,high,",('0xc17a3ff8f06c59171739b6e271b6eb53a27446e2','high')"
0x05b14d47f29bbbd681fafb5a0b69120fdadf4ac0,high,",('0x05b14d47f29bbbd681fafb5a0b69120fdadf4ac0','high')"
0x20a6ea754999c7d47edd64e706d5b15300cbe468,high,",('0x20a6ea754999c7d47edd64e706d5b15300cbe468','high')"
0x85a0b544044e7740bab87c37f1d4ce7d29b1106c,high,",('0x85a0b544044e7740bab87c37f1d4ce7d29b1106c','high')"
0x0d4293f550cca68efefed90d09cebd57f46d3fdd,high,",('0x0d4293f550cca68efefed90d09cebd57f46d3fdd','high')"
0x38c8769276d3510b430a471a0ddd523dd6f5b706,high,",('0x38c8769276d3510b430a471a0ddd523dd6f5b706','high')"
0xd71753a71c3cff9d121c608bac1b30f76fe73568,high,",('0xd71753a71c3cff9d121c608bac1b30f76fe73568','high')"
0xc242fa469bb88c21418df7d2fb2d57e26c074900,high,",('0xc242fa469bb88c21418df7d2fb2d57e26c074900','high')"
0x90b6f6fcb90ddae32b1eee3b9ee6bc87debe4bea,high,",('0x90b6f6fcb90ddae32b1eee3b9ee6bc87debe4bea','high')"
0x7c795ebfe975e401fdf4ba1054523cc49e657311,high,",('0x7c795ebfe975e401fdf4ba1054523cc49e657311','high')"
0xa597dfca31544f57039e9dbd54fbd1ce4461ff83,high,",('0xa597dfca31544f57039e9dbd54fbd1ce4461ff83','high')"
0x1324e3dc2c205cc3acaaac0475e4866f0dae951f,high,",('0x1324e3dc2c205cc3acaaac0475e4866f0dae951f','high')"
0x2ba66312eeb01f2fbf6085c62426728061f1e437,high,",('0x2ba66312eeb01f2fbf6085c62426728061f1e437','high')"
0x1834feded992a88de1444058502c4751ab52cf2a,high,",('0x1834feded992a88de1444058502c4751ab52cf2a','high')"
0x0316187ad162d7c5be2f7112662e353c85b6384b,high,",('0x0316187ad162d7c5be2f7112662e353c85b6384b','high')"
0xb529f236941fa00865927e3adc4112286178c3cb,high,",('0xb529f236941fa00865927e3adc4112286178c3cb','high')"
0xbaa4c1a4d37c4f106ea29ba10692e0b6bfb84b1b,high,",('0xbaa4c1a4d37c4f106ea29ba10692e0b6bfb84b1b','high')"
0x21564c8648907e31c987e17713159caf6db6b311,high,",('0x21564c8648907e31c987e17713159caf6db6b311','high')"
0xf5e244356b2c36bfd693e59bc3db13168690f0ad,high,",('0xf5e244356b2c36bfd693e59bc3db13168690f0ad','high')"
0x47ad6569ea3fd2bca39bc1f96bd115c113e8f833,high,",('0x47ad6569ea3fd2bca39bc1f96bd115c113e8f833','high')"
0x35c7b92ce36d614ff7ce547f8b6e737118b17884,high,",('0x35c7b92ce36d614ff7ce547f8b6e737118b17884','high')"
0x359b4164aa6e9cb0a45e8acc92bccad930a5c622,high,",('0x359b4164aa6e9cb0a45e8acc92bccad930a5c622','high')"
0x63605ce5cb723a3aea192130fa2094defe5121a0,high,",('0x63605ce5cb723a3aea192130fa2094defe5121a0','high')"
0xa62909745710135d5f5c4da6067926a625b823ec,high,",('0xa62909745710135d5f5c4da6067926a625b823ec','high')"
0x1bcb8f18ae14042572e7cd48734130db8b5c3916,high,",('0x1bcb8f18ae14042572e7cd48734130db8b5c3916','high')"
0x0e8790f05a3d00840712886476543277e607fe63,high,",('0x0e8790f05a3d00840712886476543277e607fe63','high')"
0x7b1f5d66963a96344dc3df58a0619f4559543e41,high,",('0x7b1f5d66963a96344dc3df58a0619f4559543e41','high')"
0x750eb223d6e4c87ee497073f5c134d3b5286c4fe,high,",('0x750eb223d6e4c87ee497073f5c134d3b5286c4fe','high')"
0x2acf7639d544d6a08c68f17cac27c9a630a16f46,high,",('0x2acf7639d544d6a08c68f17cac27c9a630a16f46','high')"
0x29d949ff292714ff826e5e031ba339c347cb7e8f,high,",('0x29d949ff292714ff826e5e031ba339c347cb7e8f','high')"
0x4f44ce44b911afed2789bd23af8fcd14853abbcc,high,",('0x4f44ce44b911afed2789bd23af8fcd14853abbcc','high')"
0x92411015d7c54cb1212bfb2685edeea2076442c0,high,",('0x92411015d7c54cb1212bfb2685edeea2076442c0','high')"
0xee221f52ced6426eedddd653e0068d6247b9a45c,high,",('0xee221f52ced6426eedddd653e0068d6247b9a45c','high')"
0xd018ecd7a22dabbc49ad80fdb0a53ed4d2fe4c03,high,",('0xd018ecd7a22dabbc49ad80fdb0a53ed4d2fe4c03','high')"
0xc0ca7253b0245f89292bf5626e5a0e92f8b92270,high,",('0xc0ca7253b0245f89292bf5626e5a0e92f8b92270','high')"
0xf779e1252489fe9d2ac0602525ca451d5aace89c,high,",('0xf779e1252489fe9d2ac0602525ca451d5aace89c','high')"
0xec6364325b4110efea57c8bacd7809e3947925de,high,",('0xec6364325b4110efea57c8bacd7809e3947925de','high')"
0x9db634fd42d06c58e62f1e618e473b5ef28045e8,high,",('0x9db634fd42d06c58e62f1e618e473b5ef28045e8','high')"
0x66fa3e12804346365b8459c003d9e384445ce338,high,",('0x66fa3e12804346365b8459c003d9e384445ce338','high')"
0xd59e502721640ec70b38cb8a6adca698f25fdddf,high,",('0xd59e502721640ec70b38cb8a6adca698f25fdddf','high')"
0x0b4883221c3cc071761e97f1765a5e245595d609,high,",('0x0b4883221c3cc071761e97f1765a5e245595d609','high')"
0xe10840f667c9606cbd25ec8de83620345a19f930,high,",('0xe10840f667c9606cbd25ec8de83620345a19f930','high')"
0xedd41c33419ea62123c759d47e96c11c3eb2083e,high,",('0xedd41c33419ea62123c759d47e96c11c3eb2083e','high')"
0x0e551b838cadd292ddf737dea3ca1a740a5f270e,high,",('0x0e551b838cadd292ddf737dea3ca1a740a5f270e','high')"
0x3800a1c9f5b73dee18f4cff40f54d1c2ad26f507,high,",('0x3800a1c9f5b73dee18f4cff40f54d1c2ad26f507','high')"
0x812f1d370439f81dee48eb133552bdcd7391ee9a,high,",('0x812f1d370439f81dee48eb133552bdcd7391ee9a','high')"
0x53ddad164d8f9b09f0939f4ef3e96de0d03fa0e8,high,",('0x53ddad164d8f9b09f0939f4ef3e96de0d03fa0e8','high')"
0x7d97ff72e0658cd7c9bd612b24ecf2dbf037e294,high,",('0x7d97ff72e0658cd7c9bd612b24ecf2dbf037e294','high')"
0xf68d4f3a1e069244569c708db474d3aa33d71831,high,",('0xf68d4f3a1e069244569c708db474d3aa33d71831','high')"
0x1a5235d27d34029a8ad76d5bad8b60b2ef214769,high,",('0x1a5235d27d34029a8ad76d5bad8b60b2ef214769','high')"
0x1645d05135057e401c2a00d41021e3c1f28b1e6f,high,",('0x1645d05135057e401c2a00d41021e3c1f28b1e6f','high')"
0x4b939dbb794584c748960936aa3de5fa95980da2,high,",('0x4b939dbb794584c748960936aa3de5fa95980da2','high')"
0x445246fe657c09a004af8298946a4b3608de8ff0,high,",('0x445246fe657c09a004af8298946a4b3608de8ff0','high')"
0x6246645ed5710f2fad54646133214df4135cf004,high,",('0x6246645ed5710f2fad54646133214df4135cf004','high')"
0x0e821333cacd44ed6356e23b6cdf3534827b64f1,high,",('0x0e821333cacd44ed6356e23b6cdf3534827b64f1','high')"
0x6424932f74ed1f16a9eb189d716d63933813476d,high,",('0x6424932f74ed1f16a9eb189d716d63933813476d','high')"
0xb2b72a1cd1afc1df7c4c80880bb3679a75fff4cf,high,",('0xb2b72a1cd1afc1df7c4c80880bb3679a75fff4cf','high')"
0x9d3fd3628b4d5a549536b826f44f0921c1331bad,high,",('0x9d3fd3628b4d5a549536b826f44f0921c1331bad','high')"
0xb913181b37ae10d67fc868ecdfee5b14eb4f8786,high,",('0xb913181b37ae10d67fc868ecdfee5b14eb4f8786','high')"
0x940c013354438bcc79503d22b63a2bcca7f6513a,high,",('0x940c013354438bcc79503d22b63a2bcca7f6513a','high')"
0xdc7268b9e86872259b6768e1970220cb9aa260c9,high,",('0xdc7268b9e86872259b6768e1970220cb9aa260c9','high')"
0xcaff1c8e4acf1355c439ebfb78831a56aee3a276,high,",('0xcaff1c8e4acf1355c439ebfb78831a56aee3a276','high')"
0x679d6da7384207423354db7de89ef4603eddbaa9,high,",('0x679d6da7384207423354db7de89ef4603eddbaa9','high')"
0x2978aced2fbbebce2bbf33752a35be1ad08baed8,high,",('0x2978aced2fbbebce2bbf33752a35be1ad08baed8','high')"
0xf5602b1acbc3ed82611334fb0ea58d4d3f268293,high,",('0xf5602b1acbc3ed82611334fb0ea58d4d3f268293','high')"
0x08acb4702165fda70664bffee5faff3a12bb5ef6,high,",('0x08acb4702165fda70664bffee5faff3a12bb5ef6','high')"
0xf1efb7a88972a4a3841e9164a25c9d14f92b0732,high,",('0xf1efb7a88972a4a3841e9164a25c9d14f92b0732','high')"
0x937782c526d9ee4e1c2b3d5721e22e59b90ef0b9,high,",('0x937782c526d9ee4e1c2b3d5721e22e59b90ef0b9','high')"
0x2a6eabe3db290f5b1dd56883ef05c64a1e3714ac,high,",('0x2a6eabe3db290f5b1dd56883ef05c64a1e3714ac','high')"
0xd72abd7a74cef5b9ad91ef419bdfffe06517916c,high,",('0xd72abd7a74cef5b9ad91ef419bdfffe06517916c','high')"
0x90c428b7a868ffb508b7c1ff5b79ce9617789982,high,",('0x90c428b7a868ffb508b7c1ff5b79ce9617789982','high')"
0x7f07bb1bdb34940094ec51534771fdf9cc5479ec,high,",('0x7f07bb1bdb34940094ec51534771fdf9cc5479ec','high')"
0x547e93bd3d8236d732b6808fd3077656c17ffa58,high,",('0x547e93bd3d8236d732b6808fd3077656c17ffa58','high')"
0xa35b2bfbedcaf8a39bb328c6fa58341cc4379cef,high,",('0xa35b2bfbedcaf8a39bb328c6fa58341cc4379cef','high')"
0xf8822fea38c8a6e0bf95f15be89c5898c985e695,high,",('0xf8822fea38c8a6e0bf95f15be89c5898c985e695','high')"
0x26425b03c573efb01721b5afe48e9ed375a107a9,high,",('0x26425b03c573efb01721b5afe48e9ed375a107a9','high')"
0x3ad6f06e354d30cc5f08d3e50485b955e965136d,high,",('0x3ad6f06e354d30cc5f08d3e50485b955e965136d','high')"
0x61817ef2e6b4a8fb570d499a98e1a79f3c3e8b35,high,",('0x61817ef2e6b4a8fb570d499a98e1a79f3c3e8b35','high')"
0x11a44b46e77d0234c6ac9e9824384a5d61fdafdf,high,",('0x11a44b46e77d0234c6ac9e9824384a5d61fdafdf','high')"
0x2efb1d1da629b5dcee1cfc6842a8bf4a72d4b893,high,",('0x2efb1d1da629b5dcee1cfc6842a8bf4a72d4b893','high')"
0x5fce2e475987f15c4507ec7f06f189517db55932,high,",('0x5fce2e475987f15c4507ec7f06f189517db55932','high')"
0xf31eaf14468a314338f78487b931ed40d457f770,high,",('0xf31eaf14468a314338f78487b931ed40d457f770','high')"
0x64b15ea081722e4738513e62f4cad77c2b20cd35,high,",('0x64b15ea081722e4738513e62f4cad77c2b20cd35','high')"
0xdb3ec90b5bda4c9f082c3e5c453f79196f7bac6c,high,",('0xdb3ec90b5bda4c9f082c3e5c453f79196f7bac6c','high')"
0xb0f34e6f342fdec787d8a2b99743a41f1fd2bc7f,high,",('0xb0f34e6f342fdec787d8a2b99743a41f1fd2bc7f','high')"
0x62686790f90e58a9f951296ffd4a3ca28b6150fd,high,",('0x62686790f90e58a9f951296ffd4a3ca28b6150fd','high')"
0x5453aa00e80734209e375e6fed63968d0cb5753b,high,",('0x5453aa00e80734209e375e6fed63968d0cb5753b','high')"
0xe3987179e997a683ce7b9843ff0adda8b15f31b1,high,",('0xe3987179e997a683ce7b9843ff0adda8b15f31b1','high')"
0x471a26838dca910e4995f0e498767315bf953017,high,",('0x471a26838dca910e4995f0e498767315bf953017','high')"
0xa43ecf22861a9d6d6b852627a09c481cdda4a9ff,high,",('0xa43ecf22861a9d6d6b852627a09c481cdda4a9ff','high')"
0x17432d0cff6972f28838c76d50eb802e7381c585,high,",('0x17432d0cff6972f28838c76d50eb802e7381c585','high')"
0xa4bce490161002e942c0da6c56262432ede23302,high,",('0xa4bce490161002e942c0da6c56262432ede23302','high')"
0x8f595ef344c6ce76d6f3d7a528b72b07c3c70763,high,",('0x8f595ef344c6ce76d6f3d7a528b72b07c3c70763','high')"
0x1af414c4af987f53fa232b66d685747de988d01b,high,",('0x1af414c4af987f53fa232b66d685747de988d01b','high')"
0x50e1406949f854a7151ad5f1ed7758684661f3d4,high,",('0x50e1406949f854a7151ad5f1ed7758684661f3d4','high')"
0x9e36a3e9c907921874488e2f9460c309d27934a9,high,",('0x9e36a3e9c907921874488e2f9460c309d27934a9','high')"
0x25a231abae91db7ab4cca99e939d038a3360d3c6,high,",('0x25a231abae91db7ab4cca99e939d038a3360d3c6','high')"
0x33ab0058feba0fd92a10fae2160524f54dcba499,high,",('0x33ab0058feba0fd92a10fae2160524f54dcba499','high')"
0xf6cf545d666275e1774a635afe7da20eae3a07e9,high,",('0xf6cf545d666275e1774a635afe7da20eae3a07e9','high')"
0x357a6a065e6a8bfebc6ef3590b9259151289cc1f,high,",('0x357a6a065e6a8bfebc6ef3590b9259151289cc1f','high')"
0x9ba43bb935ac041453d19f8af072e7624bd9fb22,high,",('0x9ba43bb935ac041453d19f8af072e7624bd9fb22','high')"
0xf478dadfd93f952c756ba79ce2814ca0bf9cc527,high,",('0xf478dadfd93f952c756ba79ce2814ca0bf9cc527','high')"
0xb2d0a00b223d82393c2c03409bca17f735dcb1e6,high,",('0xb2d0a00b223d82393c2c03409bca17f735dcb1e6','high')"
0xbf66b0665809d659be74e6f8672dd11daa2bbda5,high,",('0xbf66b0665809d659be74e6f8672dd11daa2bbda5','high')"
0x47be4738d98010456e3a726c78680b0295b83ae6,high,",('0x47be4738d98010456e3a726c78680b0295b83ae6','high')"
0xab17ebccb667d47d6d02d323f062282f9efd5760,high,",('0xab17ebccb667d47d6d02d323f062282f9efd5760','high')"
0x8e07ab2cce972e99ef83ea689b870f52ccc66458,high,",('0x8e07ab2cce972e99ef83ea689b870f52ccc66458','high')"
0xe4bf021ec7cba49cd345ec4e9608c51176aa40d4,high,",('0xe4bf021ec7cba49cd345ec4e9608c51176aa40d4','high')"
0x208b511fd455590dd4e912421440ec9281b9297d,high,",('0x208b511fd455590dd4e912421440ec9281b9297d','high')"
0x3ac128fddb445f8165683d136edb5edbf552067b,high,",('0x3ac128fddb445f8165683d136edb5edbf552067b','high')"
0xf687faaf6761abd4ff62f7d77a11979a4ff75734,high,",('0xf687faaf6761abd4ff62f7d77a11979a4ff75734','high')"
0xa09eb2f125979df34f6d2e346dabbe53a63b63c6,high,",('0xa09eb2f125979df34f6d2e346dabbe53a63b63c6','high')"
0x28044809328a5dcbc77a1ed4ac851510824396da,high,",('0x28044809328a5dcbc77a1ed4ac851510824396da','high')"
0x503b7f5df44e1856b98f26f9c15124c2309a2cbd,high,",('0x503b7f5df44e1856b98f26f9c15124c2309a2cbd','high')"
0x361acd9e774c3f8aeb41b1ceb78a80d0f0af9ebc,high,",('0x361acd9e774c3f8aeb41b1ceb78a80d0f0af9ebc','high')"
0x5071510f73476251f7b7441fb347b83bc3766cd4,high,",('0x5071510f73476251f7b7441fb347b83bc3766cd4','high')"
0xbc0c9bce8526e1c18584dcdbca0cdacf67de95e2,high,",('0xbc0c9bce8526e1c18584dcdbca0cdacf67de95e2','high')"
0x3f1e3fd6ff53ecfb788aa2358c4550d440fb4cb8,high,",('0x3f1e3fd6ff53ecfb788aa2358c4550d440fb4cb8','high')"
0x2bd64b75d34caf388c707fe6cb6297b33f619e95,high,",('0x2bd64b75d34caf388c707fe6cb6297b33f619e95','high')"
0x37f15c8176dc325c2d004b9c38708c8a2ac0be2b,high,",('0x37f15c8176dc325c2d004b9c38708c8a2ac0be2b','high')"
0xaef0cb66c185533fd88ae9b58bd43ffd7af60459,high,",('0xaef0cb66c185533fd88ae9b58bd43ffd7af60459','high')"
0x3de576411ce5ed7e7017df48ff222b36d04c1695,high,",('0x3de576411ce5ed7e7017df48ff222b36d04c1695','high')"
0x92f03aa8fdb67832f5b66cbc3050437b3c0b3d5e,high,",('0x92f03aa8fdb67832f5b66cbc3050437b3c0b3d5e','high')"
0xa6882cf6738202392cf860b51872a6b0fa9a8b03,high,",('0xa6882cf6738202392cf860b51872a6b0fa9a8b03','high')"
0x8a62756f988fe1fbbeb9f1921271c8f893c4be3f,high,",('0x8a62756f988fe1fbbeb9f1921271c8f893c4be3f','high')"
0x23565f1fc881feedaced150e7b553e177de1b6ab,high,",('0x23565f1fc881feedaced150e7b553e177de1b6ab','high')"
0x5b2c14daba1907c3b8ef0f37e5b6032e98b58680,high,",('0x5b2c14daba1907c3b8ef0f37e5b6032e98b58680','high')"
0x0e4f9e350ce2e7a41bf1f00b8bec98a2db7b6cc0,high,",('0x0e4f9e350ce2e7a41bf1f00b8bec98a2db7b6cc0','high')"
0x7e3a1cd2a2dd9dc23517ff1fe61a52a04d52365a,high,",('0x7e3a1cd2a2dd9dc23517ff1fe61a52a04d52365a','high')"
0xb95c17b705c24a4c0e0bbb36654ed1e914585e1b,high,",('0xb95c17b705c24a4c0e0bbb36654ed1e914585e1b','high')"
0x1f85383288866f5c91ff04b8ac541a66ad5c6266,high,",('0x1f85383288866f5c91ff04b8ac541a66ad5c6266','high')"
0xc320b80a22e6c52e44332725fece75d879ecb8ba,high,",('0xc320b80a22e6c52e44332725fece75d879ecb8ba','high')"
0x274e49f0dad49b494cafeb29e445d09a9a672360,high,",('0x274e49f0dad49b494cafeb29e445d09a9a672360','high')"
0xab0008aa63f848a2a63b5922a399400c4a6ba06c,high,",('0xab0008aa63f848a2a63b5922a399400c4a6ba06c','high')"
0xec4731cb45ed43002abed27406cbf9e64af1133a,high,",('0xec4731cb45ed43002abed27406cbf9e64af1133a','high')"
0x7b3c6edd0e7e16fd77ce648808ac087c7f11fa7c,high,",('0x7b3c6edd0e7e16fd77ce648808ac087c7f11fa7c','high')"
0xee002c9df9aca3e616ba20f2817da44214643f91,high,",('0xee002c9df9aca3e616ba20f2817da44214643f91','high')"
0xcfbcbed0fa855e72b2ee35311a61adb2dc40bf70,high,",('0xcfbcbed0fa855e72b2ee35311a61adb2dc40bf70','high')"
0x450e3c0a25907efdde81022b48562ff4f4b68602,high,",('0x450e3c0a25907efdde81022b48562ff4f4b68602','high')"
